event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy
AMZN_20250429_125500,AMZN,2025-04-29 12:55:00+00:00,-1,13,281.95180591224613,6.309624027620091,1020.4725044347686,30.77122959183899,0.18733365087899354,2025-04-29 12:40:00+00:00,2025-04-29 12:55:00+00:00,2025-04-29 13:00:00+00:00,2025-04-29 13:55:00+00:00,-0.019490175252257158,0.0021664951524671405,unclear
AMZN_20250430_195000,AMZN,2025-04-30 19:50:00+00:00,1,11,261.5881355004679,5.488442376407406,12.726991711314362,12.893806416913977,11.447823045219968,2025-04-30 19:35:00+00:00,2025-04-30 19:50:00+00:00,2025-04-30 19:55:00+00:00,2025-04-30 20:50:00+00:00,0.01061861333919345,0.03151460592064925,continuation
AMZN_20250501_133500,AMZN,2025-05-01 13:35:00+00:00,-1,13,105.48075903742404,4.244963436814572,129.6847636996231,6.455063927951455,0.221183935291896,2025-05-01 13:20:00+00:00,2025-05-01 13:35:00+00:00,2025-05-01 13:40:00+00:00,2025-05-01 14:35:00+00:00,-0.007077326343381318,0.002217529039070687,unclear
AMZN_20250501_195500,AMZN,2025-05-01 19:55:00+00:00,-1,11,626.14386334646,5.663481329144221,6.012337824486738,27.657253989410766,8.962460888248815,2025-05-01 19:40:00+00:00,2025-05-01 19:55:00+00:00,2025-05-01 20:00:00+00:00,2025-05-01 20:55:00+00:00,-0.007658128593831748,-0.041536070798325,continuation
AMZN_20250506_220000,AMZN,2025-05-06 22:00:00+00:00,1,3,214.40708790940067,5.0056406939413165,0.6212261747684429,10.771666323589688,30.417828068977794,2025-05-06 21:45:00+00:00,2025-05-06 22:00:00+00:00,2025-05-06 22:05:00+00:00,2025-05-06 23:00:00+00:00,0.014547526041666758,0.0032026498197339492,continuation
AMZN_20250507_133000,AMZN,2025-05-07 13:30:00+00:00,1,3,121.7672413793136,4.90277061372317,299.66520631686194,11.226988937815634,0.05433846549643244,2025-05-07 13:15:00+00:00,2025-05-07 13:30:00+00:00,2025-05-07 13:35:00+00:00,2025-05-07 14:30:00+00:00,0.0049515608180839,0.019708654670094194,continuation
AMZN_20250509_112500,AMZN,2025-05-09 11:25:00+00:00,-1,5,85.49681993535563,5.282918513679094,22.286129501049572,21.6972677003765,1.0698204827070799,2025-05-09 11:10:00+00:00,2025-05-09 11:25:00+00:00,2025-05-09 11:30:00+00:00,2025-05-09 12:25:00+00:00,-0.004653327128897211,0.00020778141395272343,unclear
AMZN_20250513_133000,AMZN,2025-05-13 13:30:00+00:00,1,5,126.56667039739666,4.770182721642047,593.3934519303558,12.89970493728544,0.05535603506024671,2025-05-13 13:15:00+00:00,2025-05-13 13:30:00+00:00,2025-05-13 13:35:00+00:00,2025-05-13 14:30:00+00:00,0.0049675923735628125,0.008120704265135226,continuation
AMZN_20250516_133000,AMZN,2025-05-16 13:30:00+00:00,-1,4,94.00102546573086,4.495260008982775,778.2357219251337,10.253203296964688,0.06358215946215967,2025-05-16 13:15:00+00:00,2025-05-16 13:30:00+00:00,2025-05-16 13:35:00+00:00,2025-05-16 14:30:00+00:00,-0.004316407197245242,-4.870920604005402e-05,unclear
AMZN_20250519_133000,AMZN,2025-05-19 13:30:00+00:00,1,9,161.17034465658708,6.578933701971618,299.9329264110829,8.641889212653949,0.10852961719109461,2025-05-19 13:15:00+00:00,2025-05-19 13:30:00+00:00,2025-05-19 13:35:00+00:00,2025-05-19 14:30:00+00:00,0.005193320743464902,0.015005067609324518,continuation
AMZN_20250523_111500,AMZN,2025-05-23 11:15:00+00:00,-1,10,168.0503144654133,6.062236314572143,160.52303911529796,48.87821286354936,2.4089535056145714,2025-05-23 11:00:00+00:00,2025-05-23 11:15:00+00:00,2025-05-23 11:20:00+00:00,2025-05-23 12:15:00+00:00,-0.004142011834319503,-0.025896217072687744,continuation
AMZN_20250528_133000,AMZN,2025-05-28 13:30:00+00:00,1,7,92.10654223777314,6.0438020337339955,642.9614132961414,14.207819838818187,0.04969485624762872,2025-05-28 13:15:00+00:00,2025-05-28 13:30:00+00:00,2025-05-28 13:35:00+00:00,2025-05-28 14:30:00+00:00,0.005436440472142756,-0.006759772973662481,reversal
AMZN_20250530_120500,AMZN,2025-05-30 12:05:00+00:00,-1,6,98.77635264632367,5.245201897980755,60.69141531322506,32.61656971528979,0.9958672847292267,2025-05-30 11:50:00+00:00,2025-05-30 12:05:00+00:00,2025-05-30 12:10:00+00:00,2025-05-30 13:05:00+00:00,-0.004377219006857724,-0.004347613697425645,continuation
AMZN_20250602_132500,AMZN,2025-06-02 13:25:00+00:00,1,10,108.34926704907488,5.145700584032179,1074.4650528469144,30.278067179227296,0.39457303884603595,2025-06-02 13:10:00+00:00,2025-06-02 13:25:00+00:00,2025-06-02 13:30:00+00:00,2025-06-02 14:25:00+00:00,0.004754901960784208,-0.0031453383421964354,reversal
AMZN_20250604_122000,AMZN,2025-06-04 12:20:00+00:00,-1,3,96.00389863548165,6.453039056860629,53.14902676399027,16.500691760020818,0.9207934806508339,2025-06-04 12:05:00+00:00,2025-06-04 12:20:00+00:00,2025-06-04 12:25:00+00:00,2025-06-04 13:20:00+00:00,-0.005648899188876122,0.0016994416120419409,unclear
AMZN_20250606_123000,AMZN,2025-06-06 12:30:00+00:00,1,3,100.94685254793623,4.772416129548679,39.714886585549046,9.852026729149229,0.4307828618961527,2025-06-06 12:15:00+00:00,2025-06-06 12:30:00+00:00,2025-06-06 12:35:00+00:00,2025-06-06 13:30:00+00:00,0.008756900818579938,-0.005567088129835862,reversal
AMZN_20250606_133000,AMZN,2025-06-06 13:30:00+00:00,-1,7,119.55593509820339,4.065818886920449,640.4580255204836,14.316309859241032,0.137216985956,2025-06-06 13:15:00+00:00,2025-06-06 13:30:00+00:00,2025-06-06 13:35:00+00:00,2025-06-06 14:30:00+00:00,-0.007627118644067843,0.003305816491128155,reversal
AMZN_20250618_195000,AMZN,2025-06-18 19:50:00+00:00,-1,3,131.74610643203354,4.46723370054438,14.433941203530912,3.9163837747919015,1.2990529736819538,2025-06-18 19:35:00+00:00,2025-06-18 19:50:00+00:00,2025-06-18 19:55:00+00:00,2025-06-18 20:50:00+00:00,-0.006900236977835705,-0.003392209615159625,continuation
AMZN_20250620_135000,AMZN,2025-06-20 13:50:00+00:00,-1,7,99.7171145686071,5.323848287207438,179.64903892129675,6.196539346632661,0.07494453465853293,2025-06-20 13:35:00+00:00,2025-06-20 13:50:00+00:00,2025-06-20 13:55:00+00:00,2025-06-20 14:50:00+00:00,-0.008667489922877913,-0.011842903142407324,continuation
AMZN_20250623_133000,AMZN,2025-06-23 13:30:00+00:00,-1,7,116.51499831479173,4.718777585865607,672.1652601969058,20.93065145351008,0.037949169756956565,2025-06-23 13:15:00+00:00,2025-06-23 13:30:00+00:00,2025-06-23 13:35:00+00:00,2025-06-23 14:30:00+00:00,-0.011517305943223088,0.010640858972507106,reversal
AMZN_20250626_151000,AMZN,2025-06-26 15:10:00+00:00,1,5,90.39232131208941,4.574909929880856,192.63267626990145,7.552768451107529,0.0657078553812826,2025-06-26 14:55:00+00:00,2025-06-26 15:10:00+00:00,2025-06-26 15:15:00+00:00,2025-06-26 16:10:00+00:00,0.003784693019343921,0.005515989386956965,continuation
AMZN_20250627_195000,AMZN,2025-06-27 19:50:00+00:00,1,4,157.91389824338253,4.818971235223657,19.76462499230554,5.839990822219375,1.0605539530401027,2025-06-27 19:35:00+00:00,2025-06-27 19:50:00+00:00,2025-06-27 19:55:00+00:00,2025-06-27 20:50:00+00:00,0.006235262107745276,0.0029518465941098526,unclear
AMZN_20250703_133000,AMZN,2025-07-03 13:30:00+00:00,1,4,94.39163837205112,4.962040178720673,1765.507572479446,47.714726056775056,0.038144620608516554,2025-07-03 13:15:00+00:00,2025-07-03 13:30:00+00:00,2025-07-03 13:35:00+00:00,2025-07-03 14:30:00+00:00,0.009439163837205333,-0.008454862664400098,reversal
AMZN_20250708_143500,AMZN,2025-07-08 14:35:00+00:00,1,9,119.4688328694804,4.021919483201212,754.5123276222315,23.277858710034053,0.13624975977263307,2025-07-08 14:20:00+00:00,2025-07-08 14:35:00+00:00,2025-07-08 14:40:00+00:00,2025-07-08 15:35:00+00:00,0.0048853304383227325,-0.008777852802160813,reversal
AMZN_20250709_133500,AMZN,2025-07-09 13:35:00+00:00,1,13,69.80409817608724,5.52111118346755,510.7134191448439,8.11787020901986,0.059876310231911894,2025-07-09 13:20:00+00:00,2025-07-09 13:35:00+00:00,2025-07-09 13:40:00+00:00,2025-07-09 14:35:00+00:00,0.004069635993669385,0.0018464309840124926,unclear
AMZN_20250721_134000,AMZN,2025-07-21 13:40:00+00:00,1,2,85.22898396669643,5.511749604449183,833.826882048156,27.567578911375307,0.019974765684386026,2025-07-21 13:25:00+00:00,2025-07-21 13:40:00+00:00,2025-07-21 13:45:00+00:00,2025-07-21 14:40:00+00:00,0.008522898396669198,0.001671905185804734,unclear
AMZN_20250722_134500,AMZN,2025-07-22 13:45:00+00:00,-1,5,75.85723055336003,5.820380159478354,664.9520958083832,15.170327202966407,0.04210391582576924,2025-07-22 13:30:00+00:00,2025-07-22 13:45:00+00:00,2025-07-22 13:50:00+00:00,2025-07-22 14:45:00+00:00,-0.0050106749161256126,-0.002933963916622928,unclear
AMZN_20250724_133000,AMZN,2025-07-24 13:30:00+00:00,1,11,126.97516930022523,6.898338997053322,1378.6670987254267,21.841169848077083,0.06283877937914004,2025-07-24 13:15:00+00:00,2025-07-24 13:30:00+00:00,2025-07-24 13:35:00+00:00,2025-07-24 14:30:00+00:00,0.0034849276877504387,0.0009550269143947521,unclear
AMZN_20250729_132500,AMZN,2025-07-29 13:25:00+00:00,1,6,64.25547460942482,4.837733160191535,410.22325354176843,14.155863683483837,0.23075827208237912,2025-07-29 13:10:00+00:00,2025-07-29 13:25:00+00:00,2025-07-29 13:30:00+00:00,2025-07-29 14:25:00+00:00,0.003256212510711176,-0.011295695251110405,reversal
AMZN_20250730_200000,AMZN,2025-07-30 20:00:00+00:00,1,8,218.32731700951902,6.46367224685643,3.533398957002534,15.032570931371035,9.394777850623319,2025-07-30 19:45:00+00:00,2025-07-30 20:00:00+00:00,2025-07-30 20:05:00+00:00,2025-07-30 21:00:00+00:00,0.016107966913365246,0.008997429305912519,continuation
AMZN_20250731_132000,AMZN,2025-07-31 13:20:00+00:00,-1,7,178.27921798295066,5.711063206219978,313.82188729902066,17.314632365405068,0.7003343735807409,2025-07-31 13:05:00+00:00,2025-07-31 13:20:00+00:00,2025-07-31 13:25:00+00:00,2025-07-31 14:20:00+00:00,-0.003121045972163561,-0.014004061600947693,continuation
AMZN_20250731_200000,AMZN,2025-07-31 20:00:00+00:00,-1,26,367.0092085946841,5.808260740920028,3.738253848626827,23.53804711361922,19.38755162878881,2025-07-31 19:45:00+00:00,2025-07-31 20:00:00+00:00,2025-07-31 20:05:00+00:00,2025-07-31 21:00:00+00:00,-0.005925458912737436,-0.013902763474081703,continuation
AMZN_20250805_133000,AMZN,2025-08-05 13:30:00+00:00,1,4,131.20150482012204,7.024514804374802,537.631396083386,21.721592033535824,0.04714527012352261,2025-08-05 13:15:00+00:00,2025-08-05 13:30:00+00:00,2025-08-05 13:35:00+00:00,2025-08-05 14:30:00+00:00,0.008482616768146878,-0.0031453134829103613,reversal
AMZN_20250807_133000,AMZN,2025-08-07 13:30:00+00:00,1,7,139.81804191372183,5.0939088725300445,348.40915273221856,21.712477643620314,0.1365327015055966,2025-08-07 13:15:00+00:00,2025-08-07 13:30:00+00:00,2025-08-07 13:35:00+00:00,2025-08-07 14:30:00+00:00,0.012532882757559927,0.0014256934897500795,unclear
AMZN_20250811_132500,AMZN,2025-08-11 13:25:00+00:00,-1,5,60.600869976783486,4.38566200770082,636.2573499798631,32.09392902588478,0.8828122680477514,2025-08-11 13:10:00+00:00,2025-08-11 13:25:00+00:00,2025-08-11 13:30:00+00:00,2025-08-11 14:25:00+00:00,-0.005868386865564679,-0.0018024513338138481,unclear
AMZN_20250812_123000,AMZN,2025-08-12 12:30:00+00:00,1,3,62.43778843542991,5.0077995507837,63.586307782328845,23.203403907737037,0.27553150273595267,2025-08-12 12:15:00+00:00,2025-08-12 12:30:00+00:00,2025-08-12 12:35:00+00:00,2025-08-12 13:30:00+00:00,0.006243778843543657,0.00193345323741001,unclear
AMZN_20250812_133500,AMZN,2025-08-12 13:35:00+00:00,1,5,149.6276389806206,6.012352011920117,771.4826154644525,37.77243721641737,0.06495592086916176,2025-08-12 13:20:00+00:00,2025-08-12 13:35:00+00:00,2025-08-12 13:40:00+00:00,2025-08-12 14:35:00+00:00,0.003242512947534415,-0.008439197378462215,reversal
AMZN_20250813_133000,AMZN,2025-08-13 13:30:00+00:00,1,6,93.31743317433362,5.351627904955724,461.4417055296469,22.982969918497073,0.07048914884247896,2025-08-13 13:15:00+00:00,2025-08-13 13:30:00+00:00,2025-08-13 13:35:00+00:00,2025-08-13 14:30:00+00:00,0.0047976561399147855,-0.002016174197450593,unclear
AMZN_20250814_131500,AMZN,2025-08-14 13:15:00+00:00,1,7,137.44046808789935,4.704778131405591,1852.0666666666666,27.42725074138497,0.19155242947427517,2025-08-14 13:00:00+00:00,2025-08-14 13:15:00+00:00,2025-08-14 13:20:00+00:00,2025-08-14 14:15:00+00:00,0.0051969898185038055,0.010117847045456374,continuation
AMZN_20250815_133000,AMZN,2025-08-15 13:30:00+00:00,1,3,75.19609326044119,4.482061741566606,1739.046614494726,23.088129434661457,0.05441171928010725,2025-08-15 13:15:00+00:00,2025-08-15 13:30:00+00:00,2025-08-15 13:35:00+00:00,2025-08-15 14:30:00+00:00,0.004286206599465769,-0.005147232290303894,reversal
AMZN_20250818_134000,AMZN,2025-08-18 13:40:00+00:00,-1,8,66.26716822675682,4.866026063539635,325.6657931868575,11.878968908331856,0.05903629626153847,2025-08-18 13:25:00+00:00,2025-08-18 13:40:00+00:00,2025-08-18 13:45:00+00:00,2025-08-18 14:40:00+00:00,-0.003733935394234056,0.001321363200557757,unclear
AMZN_20250820_133500,AMZN,2025-08-20 13:35:00+00:00,-1,9,94.41560766064283,4.770991241723027,499.25677101653184,8.11973979288727,0.02919299590796057,2025-08-20 13:20:00+00:00,2025-08-20 13:35:00+00:00,2025-08-20 13:40:00+00:00,2025-08-20 14:35:00+00:00,-0.003973685372422597,-0.01578084134935065,continuation
AMZN_20250822_135000,AMZN,2025-08-22 13:50:00+00:00,-1,9,179.73498552821266,7.22581853791023,780.1824644549763,29.82045963256359,0.06605229675653854,2025-08-22 13:35:00+00:00,2025-08-22 13:50:00+00:00,2025-08-22 13:55:00+00:00,2025-08-22 14:50:00+00:00,-0.0035508809780654405,0.021809734313681384,reversal
AMZN_20250826_134500,AMZN,2025-08-26 13:45:00+00:00,-1,2,63.36075488247328,5.447499640540555,236.46969696969697,13.195059334783105,0.04741885086570721,2025-08-26 13:30:00+00:00,2025-08-26 13:45:00+00:00,2025-08-26 13:50:00+00:00,2025-08-26 14:45:00+00:00,-0.006296182401265171,0.009524449505917021,reversal
AMZN_20250828_133000,AMZN,2025-08-28 13:30:00+00:00,1,8,89.03180644879383,4.066363915323115,1000.0386048086691,18.967933654834702,0.06002839208093465,2025-08-28 13:15:00+00:00,2025-08-28 13:30:00+00:00,2025-08-28 13:35:00+00:00,2025-08-28 14:30:00+00:00,0.005428147889780188,-0.0009540122720669286,unclear
AMZN_20250903_215000,AMZN,2025-09-03 21:50:00+00:00,1,8,127.31277533039264,5.891984216522391,0.9027821006566192,12.792148956229637,30.557298446485824,2025-09-03 21:35:00+00:00,2025-09-03 21:50:00+00:00,2025-09-03 21:55:00+00:00,2025-09-03 22:50:00+00:00,0.0041998231653403995,0.007131851199647876,continuation
AMZN_20250904_133000,AMZN,2025-09-04 13:30:00+00:00,1,10,138.4226010210199,4.291646222019047,708.3795496203195,16.147688245912214,0.10759870637801607,2025-09-04 13:15:00+00:00,2025-09-04 13:30:00+00:00,2025-09-04 13:35:00+00:00,2025-09-04 14:30:00+00:00,0.013842260102102655,-0.005374680751644378,reversal
AMZN_20250908_142500,AMZN,2025-09-08 14:25:00+00:00,1,4,100.1491583209102,4.603278342683555,408.0409836065574,9.440322099590453,0.09849764137067826,2025-09-08 14:10:00+00:00,2025-09-08 14:25:00+00:00,2025-09-08 14:30:00+00:00,2025-09-08 15:25:00+00:00,0.005897939994871537,0.008370581237253427,continuation
AMZN_20250910_132500,AMZN,2025-09-10 13:25:00+00:00,1,11,250.5606348111056,6.506449405002138,511.4016504942414,14.466247819905062,0.27061269198561066,2025-09-10 13:10:00+00:00,2025-09-10 13:25:00+00:00,2025-09-10 13:30:00+00:00,2025-09-10 14:25:00+00:00,0.0030383592859855035,-0.01607135344356092,reversal
AMZN_20250911_132500,AMZN,2025-09-11 13:25:00+00:00,-1,11,79.8371892848837,5.227496952297415,447.35757928425954,11.529503237443484,0.5483506194757679,2025-09-11 13:10:00+00:00,2025-09-11 13:25:00+00:00,2025-09-11 13:30:00+00:00,2025-09-11 14:25:00+00:00,-0.0036594203054554075,-0.007821953327571296,continuation
AMZN_20250912_130500,AMZN,2025-09-12 13:05:00+00:00,1,6,86.06002359005771,5.16633333605188,486.33265628526294,17.395602870233457,0.633425995650738,2025-09-12 12:50:00+00:00,2025-09-12 13:05:00+00:00,2025-09-12 13:10:00+00:00,2025-09-12 14:05:00+00:00,0.003934083898747609,-0.010534285096257867,reversal
AMZN_20250917_103000,AMZN,2025-09-17 10:30:00+00:00,-1,3,72.64130668385826,5.656695248800432,8.338011226944667,10.26098282010303,2.8729582822097393,2025-09-17 10:15:00+00:00,2025-09-17 10:30:00+00:00,2025-09-17 10:35:00+00:00,2025-09-17 11:30:00+00:00,-0.0040544577696214334,-4.285224545774735e-05,unclear
AMZN_20250917_133000,AMZN,2025-09-17 13:30:00+00:00,-1,4,84.8347846344022,4.551329590471143,450.32133395667756,16.29005394379086,0.02226412976179236,2025-09-17 13:15:00+00:00,2025-09-17 13:30:00+00:00,2025-09-17 13:35:00+00:00,2025-09-17 14:30:00+00:00,-0.003040555008350765,-0.010567010309278424,continuation
AMZN_20250918_133000,AMZN,2025-09-18 13:30:00+00:00,-1,10,127.18877951041651,5.932651799637033,352.16324190002865,15.156669733317354,0.09444639872697407,2025-09-18 13:15:00+00:00,2025-09-18 13:30:00+00:00,2025-09-18 13:35:00+00:00,2025-09-18 14:30:00+00:00,-0.007569892473118234,0.0045505764063447085,reversal
AMZN_20250922_133000,AMZN,2025-09-22 13:30:00+00:00,-1,3,84.70038434661208,4.977450204933263,863.7849842767296,38.38387482406371,0.033694580154366854,2025-09-22 13:15:00+00:00,2025-09-22 13:30:00+00:00,2025-09-22 13:35:00+00:00,2025-09-22 14:30:00+00:00,-0.007387348353552925,0.0028590759291997614,unclear
AMZN_20250923_133000,AMZN,2025-09-23 13:30:00+00:00,-1,9,191.89781675017946,7.38560961759895,1115.3107599699022,43.509428855405275,0.04688846805697996,2025-09-23 13:15:00+00:00,2025-09-23 13:30:00+00:00,2025-09-23 13:35:00+00:00,2025-09-23 14:30:00+00:00,-0.012963692900626267,-0.012217686471136413,continuation
AMZN_20250924_090000,AMZN,2025-09-24 09:00:00+00:00,1,3,104.81331533963578,4.877781909688102,15.965075794097167,15.683008072518223,4.856757105533785,2025-09-24 08:45:00+00:00,2025-09-24 09:00:00+00:00,2025-09-24 09:05:00+00:00,2025-09-24 10:00:00+00:00,0.00836669515541355,0.0011598340545122543,unclear
AMZN_20250926_123000,AMZN,2025-09-26 12:30:00+00:00,1,3,81.71650308149037,4.785257040090578,52.72848417545808,17.68909578752137,0.45413212081258164,2025-09-26 12:15:00+00:00,2025-09-26 12:30:00+00:00,2025-09-26 12:35:00+00:00,2025-09-26 13:30:00+00:00,0.0072151956531665284,-0.007112283319929968,reversal
AMZN_20250930_133000,AMZN,2025-09-30 13:30:00+00:00,-1,6,101.91546476182367,5.495690455073989,587.7436591139668,22.11282894365651,0.04593216594577595,2025-09-30 13:15:00+00:00,2025-09-30 13:30:00+00:00,2025-09-30 13:35:00+00:00,2025-09-30 14:30:00+00:00,-0.008755345487283295,-0.007152426148361868,continuation
AMZN_20251002_133000,AMZN,2025-10-02 13:30:00+00:00,-1,3,93.55625909878596,5.388848768725552,577.1212553495008,17.662506409145458,0.04590798771732339,2025-10-02 13:15:00+00:00,2025-10-02 13:30:00+00:00,2025-10-02 13:35:00+00:00,2025-10-02 14:30:00+00:00,-0.009140218314556803,0.004645972351909666,reversal
AMZN_20251006_133000,AMZN,2025-10-06 13:30:00+00:00,-1,5,218.01955933691718,6.337362433933606,622.0047883064516,47.85346564839307,0.1113798976446532,2025-10-06 13:15:00+00:00,2025-10-06 13:30:00+00:00,2025-10-06 13:35:00+00:00,2025-10-06 14:30:00+00:00,-0.013189502787472218,0.0034907220282931473,reversal
AMZN_20251008_133500,AMZN,2025-10-08 13:35:00+00:00,-1,7,67.29292746816773,4.070330392978018,148.28873356631718,6.890063763820398,0.0905731009633594,2025-10-08 13:20:00+00:00,2025-10-08 13:35:00+00:00,2025-10-08 13:40:00+00:00,2025-10-08 14:35:00+00:00,-0.00540819532336978,0.008596376435549669,reversal
AMZN_20251009_084500,AMZN,2025-10-09 08:45:00+00:00,-1,5,85.95988538681709,5.620857225885073,6.678643446379469,12.000703303299359,10.692157616482657,2025-10-09 08:30:00+00:00,2025-10-09 08:45:00+00:00,2025-10-09 08:50:00+00:00,2025-10-09 09:45:00+00:00,-0.005591302418460176,0.00156187246195727,unclear
AMZN_20251009_133000,AMZN,2025-10-09 13:30:00+00:00,-1,6,99.54107685347103,4.984111143263433,394.5452997919425,11.998334206556706,0.03992222691951136,2025-10-09 13:15:00+00:00,2025-10-09 13:30:00+00:00,2025-10-09 13:35:00+00:00,2025-10-09 14:30:00+00:00,-0.003604004449388243,-0.009310529606144535,continuation
AMZN_20251010_132500,AMZN,2025-10-10 13:25:00+00:00,-1,4,81.80049522462207,5.296265241812293,190.14263116266807,12.132516623121647,0.5381944052193114,2025-10-10 13:10:00+00:00,2025-10-10 13:25:00+00:00,2025-10-10 13:30:00+00:00,2025-10-10 14:25:00+00:00,-0.003698684931603413,0.0016638662893526668,unclear
AMZN_20251010_144500,AMZN,2025-10-10 14:45:00+00:00,1,14,212.99082727112673,6.289608865488336,359.9901976284585,18.164347688698168,0.29767738108636277,2025-10-10 14:30:00+00:00,2025-10-10 14:45:00+00:00,2025-10-10 14:50:00+00:00,2025-10-10 15:45:00+00:00,0.0031602549390017387,-0.027367124252023922,reversal
AMZN_20251015_132500,AMZN,2025-10-15 13:25:00+00:00,-1,4,77.14338507021523,4.067423010471965,557.0719628578798,14.340206542832906,0.5673144254725181,2025-10-15 13:10:00+00:00,2025-10-15 13:25:00+00:00,2025-10-15 13:30:00+00:00,2025-10-15 14:25:00+00:00,-0.007202165236937619,-0.0010165419092504901,unclear
AMZN_20251016_133000,AMZN,2025-10-16 13:30:00+00:00,1,4,104.60175349075173,5.112344435994713,631.8527769615046,21.452733628788266,0.04513815056911755,2025-10-16 13:15:00+00:00,2025-10-16 13:30:00+00:00,2025-10-16 13:35:00+00:00,2025-10-16 14:30:00+00:00,0.00548407997038125,0.002894161507836168,unclear
AMZN_20251020_084000,AMZN,2025-10-20 08:40:00+00:00,-1,5,70.69469318503386,4.319983748381319,2.8266917479332707,4.416009105407807,5.442325696191106,2025-10-20 08:25:00+00:00,2025-10-20 08:40:00+00:00,2025-10-20 08:45:00+00:00,2025-10-20 09:40:00+00:00,-0.004444444444444362,-0.00023496240601506013,unclear
AMZN_20251021_133000,AMZN,2025-10-21 13:30:00+00:00,1,9,87.72331653687627,4.542747700114597,846.2863260062803,19.92992194598004,0.0625033898268308,2025-10-21 13:15:00+00:00,2025-10-21 13:30:00+00:00,2025-10-21 13:35:00+00:00,2025-10-21 14:30:00+00:00,0.007644495412844066,0.007163131383255861,continuation
AMZN_20251021_214000,AMZN,2025-10-21 21:40:00+00:00,-1,3,165.14220183486694,5.295933968902988,0.5338164382028354,12.621739520572142,48.508780780007484,2025-10-21 21:25:00+00:00,2025-10-21 21:40:00+00:00,2025-10-21 21:45:00+00:00,2025-10-21 22:40:00+00:00,-0.013305824675608813,-0.0016461714285713747,unclear
AMZN_20251024_133000,AMZN,2025-10-24 13:30:00+00:00,1,3,76.16043262731242,4.241945194378922,468.6029919447641,13.104261328186722,0.05088516140632874,2025-10-24 13:15:00+00:00,2025-10-24 13:30:00+00:00,2025-10-24 13:35:00+00:00,2025-10-24 14:30:00+00:00,0.006629684751725096,0.0017473118279569544,unclear
AMZN_20251029_123500,AMZN,2025-10-29 12:35:00+00:00,-1,6,207.08637336712022,6.089739253604166,99.31582162492364,21.15548426598428,0.9713081910261234,2025-10-29 12:20:00+00:00,2025-10-29 12:35:00+00:00,2025-10-29 12:40:00+00:00,2025-10-29 13:35:00+00:00,-0.0031791655779114247,0.006509677137489733,reversal
AMZN_20251030_133000,AMZN,2025-10-30 13:30:00+00:00,-1,9,113.42911792179945,4.230718001823813,428.11171761280934,11.793860424417472,0.07090304598550759,2025-10-30 13:15:00+00:00,2025-10-30 13:30:00+00:00,2025-10-30 13:35:00+00:00,2025-10-30 14:30:00+00:00,-0.0033569235171754253,0.003180492976411431,reversal
AMZN_20251030_195000,AMZN,2025-10-30 19:50:00+00:00,-1,16,1068.9686018427392,4.868727583952956,9.807539677776363,44.108325454133215,10.271272269568348,2025-10-30 19:35:00+00:00,2025-10-30 19:50:00+00:00,2025-10-30 19:55:00+00:00,2025-10-30 20:50:00+00:00,-0.004859129814550611,0.1104690229807821,reversal
AMZN_20251031_131000,AMZN,2025-10-31 13:10:00+00:00,1,6,237.87869601244572,4.712364776481992,311.79471082670636,5.493432921289347,0.35757477809961297,2025-10-31 12:55:00+00:00,2025-10-31 13:10:00+00:00,2025-10-31 13:15:00+00:00,2025-10-31 14:10:00+00:00,0.004162110250539142,-0.02739293467535031,reversal
AMZN_20251103_135500,AMZN,2025-11-03 13:55:00+00:00,1,20,472.8175693553949,6.305889867338594,1091.157712305026,54.310917437495604,1.6615885788919988,2025-11-03 13:40:00+00:00,2025-11-03 13:55:00+00:00,2025-11-03 14:00:00+00:00,2025-11-03 14:55:00+00:00,0.011644002931357367,0.027769639407598357,continuation
AMZN_20251106_145000,AMZN,2025-11-06 14:50:00+00:00,-1,3,109.68958455829458,5.114632930384277,328.05379688929554,7.896948219206328,0.04876956535347119,2025-11-06 14:35:00+00:00,2025-11-06 14:50:00+00:00,2025-11-06 14:55:00+00:00,2025-11-06 15:50:00+00:00,-0.005914524190427928,-0.016973567571923587,continuation
AMZN_20251107_142500,AMZN,2025-11-07 14:25:00+00:00,1,4,118.25942119509048,4.196016571123801,313.4443451050514,7.88508842695455,0.7661605090705759,2025-11-07 14:10:00+00:00,2025-11-07 14:25:00+00:00,2025-11-07 14:30:00+00:00,2025-11-07 15:25:00+00:00,0.005919854280510117,-0.008354253261451117,reversal
AMZN_20251112_130000,AMZN,2025-11-12 13:00:00+00:00,1,3,67.16775947545051,4.306691227010163,144.50822122571,32.387476708457605,0.12123572714841678,2025-11-12 12:45:00+00:00,2025-11-12 13:00:00+00:00,2025-11-12 13:05:00+00:00,2025-11-12 14:00:00+00:00,0.006716775947545273,-0.002382843526608558,unclear
AMZN_20251112_142500,AMZN,2025-11-12 14:25:00+00:00,-1,6,75.91763753272751,4.047546265449598,444.0637435519528,10.177058251651623,0.5035429292330749,2025-11-12 14:10:00+00:00,2025-11-12 14:25:00+00:00,2025-11-12 14:30:00+00:00,2025-11-12 15:25:00+00:00,-0.0032823904318298736,-0.01629999999999998,continuation
